0	0.851465
1	0.862903
2	1.366845
3	1.005798
4	1.205233
5	1.067043
6	1.170030
7	1.121889
8	0.998722
9	0.925776
10	0.821147
11	0.592147
12	0.885179
13	0.913550
14	0.927880
15	0.683771
16	0.990731
17	1.245242
18	0.957619
19	0.914571
20	1.309819
21	1.290858
22	1.445748
23	1.308559
24	0.801638
25	1.091632
26	1.025884
27	1.334370
28	1.080210
29	0.942712
30	1.061125
31	0.829539
32	1.000758
33	0.988266
34	1.081072
35	0.836072
36	1.167479
37	1.206598
38	1.045182
39	1.058329
40	0.752127
41	0.979603
42	0.778445
43	1.040004
44	0.972884
45	1.093058
46	1.251081
47	1.056950
48	0.496905
49	1.168808
50	1.393980
51	1.262961
52	1.464171
53	1.101268
54	1.358272
55	0.981073
56	1.132383
57	0.756592
58	0.753079
59	0.917745
60	0.881590
61	0.960095
62	0.896515
63	1.311116
64	1.142988
65	0.832668
66	0.991224
67	1.195964
68	0.989135
69	1.046370
70	1.012760
71	1.065270
72	1.176241
73	1.120708
74	1.305279
75	1.167369
76	1.068332
77	1.020537
78	1.296360
79	1.270448
80	1.088311
81	1.062301
82	0.685709
83	1.019561
84	1.006784
85	0.982522
86	0.925078
87	0.687229
88	0.981723
89	0.759340
90	1.175718
91	0.674423
92	0.888815
93	1.422321
94	1.147890
95	0.788837
96	0.432949
97	0.961016
98	0.966265
99	0.443051
100	0.964524
101	0.827320
102	0.862159
103	0.843113
104	1.224275
105	1.007918
106	0.708668
107	1.072324
108	1.173935
109	0.621660
110	0.665074
111	1.027358
112	1.138017
113	0.921866
114	1.398741
115	1.287537
116	1.035366
117	1.358456
118	0.718671
119	0.872960
120	1.111792
121	0.767426
122	0.972939
123	1.080256
124	1.090342
125	1.508858
126	1.084014
127	0.845641
128	1.275551
129	1.020863
130	0.969149
131	0.649520
132	1.046360
133	0.848409
134	0.702820
135	1.077392
136	0.633987
137	0.849076
138	1.119318
139	1.273214
140	0.856528
141	1.032236
142	1.131102
143	1.049700
144	1.319931
145	1.347439
146	1.154730
147	1.075989
148	0.838684
149	1.073082
150	1.075231
151	0.767994
152	0.931440
153	0.859343
154	1.179196
155	0.997995
156	0.917017
157	0.822700
158	0.758015
159	0.452128
160	0.890105
161	0.936014
162	1.278230
163	0.442908
164	0.730418
165	0.806297
166	1.146137
167	0.647772
168	0.863268
169	0.899728
170	1.385513
171	0.910154
172	0.806817
173	1.436462
174	1.090126
175	0.820461
176	1.244134
177	1.436246
178	1.240688
179	0.793537
180	0.880803
181	1.302276
182	1.012797
183	1.119092
184	0.962914
185	0.828212
186	1.042353
187	1.000176
188	1.225441
189	0.763998
190	1.033621
191	1.371304
192	1.221327
193	1.206433
194	1.257797
195	0.777383
196	1.041596
197	0.888688
198	0.973879
199	0.893768
200	1.080088
201	0.993132
202	1.149332
203	0.799942
204	1.053030
205	0.931260
206	1.163359
207	0.717488
208	1.318405
209	1.166743
210	1.042899
211	0.854278
212	1.119441
213	1.389090
214	1.169747
215	0.323038
216	0.945778
217	0.838064
218	0.983918
219	1.053298
220	1.336758
221	1.302728
222	0.315793
223	0.714215
224	0.849899
225	0.574433
226	0.526230
227	0.746519
228	0.822581
229	1.359502
230	1.053951
231	0.717066
232	0.877036
233	1.016935
234	1.127688
235	1.475682
236	0.926214
237	0.751747
238	1.009563
239	1.002603
240	1.055952
241	0.721272
242	1.218649
243	0.821736
244	0.697908
245	1.155153
246	1.141906
247	0.716559
248	1.053479
249	0.758444
250	1.089490
251	0.921323
252	1.169772
253	0.751576
254	0.599059
255	1.033748
256	1.568679
257	0.822336
258	0.852558
259	0.908355
260	0.958305
261	1.077950
262	1.018381
263	0.705836
264	0.816431
265	1.002940
266	0.994641
267	0.988112
268	1.044024
269	0.829714
270	1.162333
271	0.906562
272	0.728028
273	0.990429
274	0.940009
275	0.940659
276	0.941017
277	0.610700
278	0.966744
279	1.063621
280	0.956263
281	1.275284
282	0.608665
283	1.012479
284	0.619041
285	1.126751
286	1.287014
287	0.835595
288	0.820040
289	0.841578
290	0.981521
291	1.342888
292	0.834577
293	0.824397
294	0.762260
295	0.776055
296	1.036273
297	0.782141
298	1.061202
299	0.819288
300	1.317693
301	1.308548
302	0.880265
303	0.839168
304	0.753264
305	1.074036
306	0.841823
307	1.277604
308	0.914630
309	0.800478
310	1.101840
311	0.720913
312	1.179242
313	1.146506
314	0.976785
315	0.938594
316	0.795345
317	0.638918
318	0.777755
319	1.195672
320	1.101727
321	0.945570
322	1.320578
323	0.801528
324	0.751075
325	1.389995
326	1.262207
327	0.842600
328	0.778404
329	0.716914
330	0.899214
331	1.338022
332	1.010902
333	0.486704
334	0.531316
335	0.552914
336	0.864180
337	0.835349
338	1.132074
339	1.039848
340	0.860051
341	0.908414
342	1.212920
343	0.825287
344	0.820011
345	0.986161
346	1.049512
347	1.094303
348	1.003370
349	0.969813
350	1.029073
351	0.990947
352	1.223290
353	1.038405
354	1.109854
355	0.804234
356	1.253961
357	0.687264
358	0.822848
359	0.989554
360	1.010763
361	1.228386
362	0.963266
363	0.906465
364	0.835764
365	0.818376
366	0.664350
367	1.013116
368	0.902420
369	1.144238
370	1.037179
371	1.117254
372	0.886839
373	0.980320
374	0.768200
375	1.105976
376	0.843382
377	0.970240
378	1.044845
379	1.064235
380	0.893916
381	1.150405
382	0.544992
383	0.716942
384	0.917002
385	1.285334
386	1.106922
387	1.107695
388	0.962588
389	1.151748
390	0.635024
391	0.606237
392	1.273291
393	1.052107
394	1.281090
395	1.343523
396	1.185668
397	1.031125
398	1.081067
399	1.106078
400	1.022635
401	0.792497
402	1.123232
403	0.975039
404	0.970558
405	0.769820
406	1.094911
407	1.091168
408	0.741827
409	1.034764
410	0.733054
411	0.876261
412	0.940245
413	1.213945
414	1.106313
415	1.051530
416	0.760326
417	0.974557
418	1.167245
419	0.809153
420	0.961718
421	0.971897
422	1.310713
423	0.824145
424	1.011245
425	0.951749
426	0.796637
427	0.991713
428	0.942350
429	1.180431
430	0.867640
431	0.808599
432	1.259998
433	1.255080
434	1.234926
435	1.117148
436	1.085236
437	0.597914
438	1.230484
439	0.664166
440	0.635157
441	0.774105
442	1.014120
443	1.200426
444	1.443312
